"A" "B" "g" "k"
"36" 3.00015160581249 1.15987596254495 1.86204647037764 0.400053222686627
"37" 2.56854321648139 0.699989651596006 1.95701929304624 0.62784099262014
"38" 2.56854321648139 0.699989651596006 1.95701929304624 0.62784099262014
"39" 2.56854321648139 0.699989651596006 1.95701929304624 0.62784099262014
"40" 2.56854321648139 0.699989651596006 1.95701929304624 0.62784099262014
"41" 2.56854321648139 0.699989651596006 1.95701929304624 0.62784099262014
"42" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"43" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"44" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"45" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"46" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"47" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"48" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"49" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"50" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"51" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"52" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"53" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"54" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"55" 3.26069121311708 1.68480425806646 2.10143108823889 0.517533826929294
"56" 3.18949638705138 1.79175153889352 2.26059600127308 0.520772159809284
"57" 3.18949638705138 1.79175153889352 2.26059600127308 0.520772159809284
"58" 3.18949638705138 1.79175153889352 2.26059600127308 0.520772159809284
"59" 3.18949638705138 1.79175153889352 2.26059600127308 0.520772159809284
"60" 3.18949638705138 1.79175153889352 2.26059600127308 0.520772159809284
"61" 3.24399800061324 1.78703557889802 2.01985882852434 0.440105140586241
"62" 3.24399800061324 1.78703557889802 2.01985882852434 0.440105140586241
"63" 3.24399800061324 1.78703557889802 2.01985882852434 0.440105140586241
"64" 3.15317879882643 1.90016472856024 2.18700003456103 0.320094606957955
"65" 3.12772202374725 2.11259186365537 2.18373505126776 0.177584700271829
"66" 3.12772202374725 2.11259186365537 2.18373505126776 0.177584700271829
"67" 3.12772202374725 2.11259186365537 2.18373505126776 0.177584700271829
"68" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"69" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"70" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"71" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"72" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"73" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"74" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"75" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"76" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"77" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"78" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"79" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"80" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"81" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"82" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"83" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"84" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"85" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"86" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"87" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"88" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"89" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"90" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"91" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"92" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"93" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"94" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"95" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"96" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"97" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"98" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"99" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"100" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"101" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"102" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"103" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"104" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"105" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"106" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"107" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"108" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"109" 3.15301827460559 2.31285795209668 2.4333062702541 0.151182955471662
"110" 3.3242199248475 2.42916145667796 2.47945512586654 0.247214961355995
"111" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"112" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"113" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"114" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"115" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"116" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"117" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"118" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"119" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"120" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"121" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"122" 3.15616154867595 2.31765190596987 2.54979801729368 0.235555161305177
"123" 2.98404456515103 1.86649589813173 2.55996051159505 0.293851750234033
"124" 2.98404456515103 1.86649589813173 2.55996051159505 0.293851750234033
"125" 2.98404456515103 1.86649589813173 2.55996051159505 0.293851750234033
"126" 2.98404456515103 1.86649589813173 2.55996051159505 0.293851750234033
"127" 2.98404456515103 1.86649589813173 2.55996051159505 0.293851750234033
"128" 2.98404456515103 1.86649589813173 2.55996051159505 0.293851750234033
"129" 2.98404456515103 1.86649589813173 2.55996051159505 0.293851750234033
"130" 2.94634582676904 1.91473822127179 2.47671333931816 0.262626006781898
"131" 2.94634582676904 1.91473822127179 2.47671333931816 0.262626006781898
"132" 2.94634582676904 1.91473822127179 2.47671333931816 0.262626006781898
"133" 2.94634582676904 1.91473822127179 2.47671333931816 0.262626006781898
"134" 2.87028494380072 1.68565947933368 2.46284810497663 0.333803169771023
"135" 2.9802714711965 1.88922114635482 2.58487572650179 0.357245776071867
"136" 2.9802714711965 1.88922114635482 2.58487572650179 0.357245776071867
"137" 2.9802714711965 1.88922114635482 2.58487572650179 0.357245776071867
"138" 2.9802714711965 1.88922114635482 2.58487572650179 0.357245776071867
"139" 2.60706681028703 1.00755784618772 2.54783941996516 0.378182238967358
"140" 2.60706681028703 1.00755784618772 2.54783941996516 0.378182238967358
"141" 2.60706681028703 1.00755784618772 2.54783941996516 0.378182238967358
"142" 2.60706681028703 1.00755784618772 2.54783941996516 0.378182238967358
"143" 2.60706681028703 1.00755784618772 2.54783941996516 0.378182238967358
"144" 2.60706681028703 1.00755784618772 2.54783941996516 0.378182238967358
"145" 3.05897331061904 1.65922083095595 2.51756137194676 0.266753090460774
"146" 3.05897331061904 1.65922083095595 2.51756137194676 0.266753090460774
"147" 3.05897331061904 1.65922083095595 2.51756137194676 0.266753090460774
"148" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"149" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"150" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"151" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"152" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"153" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"154" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"155" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"156" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"157" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"158" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"159" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"160" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"161" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"162" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"163" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"164" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"165" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"166" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"167" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"168" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"169" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"170" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"171" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"172" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"173" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"174" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"175" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"176" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"177" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"178" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"179" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"180" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"181" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"182" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"183" 2.94733028314415 1.76734131563708 2.43460309197454 0.25201333742855
"184" 3.03685876764799 1.89801138096942 2.56496020206553 0.341808428168823
"185" 3.03685876764799 1.89801138096942 2.56496020206553 0.341808428168823
"186" 3.03685876764799 1.89801138096942 2.56496020206553 0.341808428168823
"187" 3.03685876764799 1.89801138096942 2.56496020206553 0.341808428168823
"188" 2.84808609157869 1.31653339921886 2.31009594303749 0.263010291238879
"189" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"190" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"191" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"192" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"193" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"194" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"195" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"196" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"197" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"198" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"199" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"200" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"201" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"202" 3.10295975229618 1.97347530409158 2.22244154598816 0.171628642895842
"203" 2.96557700082977 1.55215435526542 2.06802229056405 0.185876128460776
"204" 2.96557700082977 1.55215435526542 2.06802229056405 0.185876128460776
"205" 3.13291266850211 2.15149966742872 2.1417536856839 0.15162357723535
"206" 3.13291266850211 2.15149966742872 2.1417536856839 0.15162357723535
"207" 3.13291266850211 2.15149966742872 2.1417536856839 0.15162357723535
"208" 3.13291266850211 2.15149966742872 2.1417536856839 0.15162357723535
"209" 3.13291266850211 2.15149966742872 2.1417536856839 0.15162357723535
"210" 3.13291266850211 2.15149966742872 2.1417536856839 0.15162357723535
"211" 3.13291266850211 2.15149966742872 2.1417536856839 0.15162357723535
"212" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"213" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"214" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"215" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"216" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"217" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"218" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"219" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"220" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"221" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"222" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"223" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"224" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"225" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"226" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"227" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"228" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"229" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"230" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"231" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"232" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"233" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"234" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"235" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"236" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"237" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"238" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"239" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"240" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"241" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"242" 3.23824394721409 2.17463666681022 2.02217252045278 0.186907697438181
"243" 3.37513248091132 2.02335322640431 2.03181508030817 0.336733120822327
"244" 3.31790764651956 1.83409489899296 1.91714918166614 0.383579831666693
"245" 3.31790764651956 1.83409489899296 1.91714918166614 0.383579831666693
"246" 3.10576018256919 1.73782893144933 1.78311531501039 0.355390447186205
"247" 3.10576018256919 1.73782893144933 1.78311531501039 0.355390447186205
"248" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"249" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"250" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"251" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"252" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"253" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"254" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"255" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"256" 3.28616037610122 1.59938307068847 1.93922702257511 0.464647278947415
"257" 2.98691524649413 1.5764842578547 1.92053788851122 0.397980414901907
"258" 2.98691524649413 1.5764842578547 1.92053788851122 0.397980414901907
"259" 2.98691524649413 1.5764842578547 1.92053788851122 0.397980414901907
"260" 2.98691524649413 1.5764842578547 1.92053788851122 0.397980414901907
"261" 2.98691524649413 1.5764842578547 1.92053788851122 0.397980414901907
"262" 2.98691524649413 1.5764842578547 1.92053788851122 0.397980414901907
"263" 2.98691524649413 1.5764842578547 1.92053788851122 0.397980414901907
"264" 3.09064816039288 1.75198615854627 2.10478958730099 0.519864421124258
"265" 3.09064816039288 1.75198615854627 2.10478958730099 0.519864421124258
"266" 2.77551674195735 1.79151722218922 2.17155712667065 0.456762879015965
"267" 2.68387334596014 1.2253271326837 2.00723615569988 0.498488389964403
"268" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"269" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"270" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"271" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"272" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"273" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"274" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"275" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"276" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"277" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"278" 2.76414802346876 1.12529509886118 1.94479283675567 0.594491501885856
"279" 2.67978562585889 0.848196377076505 2.06082074209896 0.753430069393289
"280" 2.67978562585889 0.848196377076505 2.06082074209896 0.753430069393289
"281" 2.67978562585889 0.848196377076505 2.06082074209896 0.753430069393289
"282" 2.67978562585889 0.848196377076505 2.06082074209896 0.753430069393289
"283" 2.67978562585889 0.848196377076505 2.06082074209896 0.753430069393289
"284" 2.67978562585889 0.848196377076505 2.06082074209896 0.753430069393289
"285" 2.67978562585889 0.848196377076505 2.06082074209896 0.753430069393289
"286" 2.78817236972726 0.795732913507717 2.07281773839322 0.74639608881503
"287" 2.78817236972726 0.795732913507717 2.07281773839322 0.74639608881503
"288" 2.78817236972726 0.795732913507717 2.07281773839322 0.74639608881503
"289" 2.8203278605475 0.967768452893727 2.16533688862992 0.611869319505963
"290" 2.8203278605475 0.967768452893727 2.16533688862992 0.611869319505963
"291" 2.91031269354526 1.33791256250132 2.11838207764888 0.502418109883212
"292" 2.85611567424464 1.08109230460585 2.06600380208519 0.599645123451373
"293" 2.85611567424464 1.08109230460585 2.06600380208519 0.599645123451373
"294" 2.85611567424464 1.08109230460585 2.06600380208519 0.599645123451373
"295" 2.85611567424464 1.08109230460585 2.06600380208519 0.599645123451373
"296" 2.85611567424464 1.08109230460585 2.06600380208519 0.599645123451373
"297" 2.85611567424464 1.08109230460585 2.06600380208519 0.599645123451373
"298" 2.85611567424464 1.08109230460585 2.06600380208519 0.599645123451373
"299" 2.91037985821984 1.23060813524773 2.20348515568444 0.540528724507025
"300" 2.91037985821984 1.23060813524773 2.20348515568444 0.540528724507025
"301" 2.91037985821984 1.23060813524773 2.20348515568444 0.540528724507025
"302" 2.91037985821984 1.23060813524773 2.20348515568444 0.540528724507025
"303" 2.91037985821984 1.23060813524773 2.20348515568444 0.540528724507025
"304" 2.99984878099971 1.40931383309959 2.19926796859842 0.544227381630357
"305" 2.99984878099971 1.40931383309959 2.19926796859842 0.544227381630357
"306" 2.99984878099971 1.40931383309959 2.19926796859842 0.544227381630357
"307" 3.10364652315365 1.54010309868885 1.96417703208248 0.377835394923543
"308" 3.10364652315365 1.54010309868885 1.96417703208248 0.377835394923543
"309" 3.10364652315365 1.54010309868885 1.96417703208248 0.377835394923543
"310" 3.10364652315365 1.54010309868885 1.96417703208248 0.377835394923543
"311" 3.10364652315365 1.54010309868885 1.96417703208248 0.377835394923543
"312" 2.82824591837986 0.980175341469084 2.03548224702707 0.488410386815985
"313" 2.82824591837986 0.980175341469084 2.03548224702707 0.488410386815985
"314" 2.82824591837986 0.980175341469084 2.03548224702707 0.488410386815985
"315" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"316" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"317" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"318" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"319" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"320" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"321" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"322" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"323" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"324" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"325" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"326" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"327" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"328" 2.7751311093409 1.20551792197514 2.15455631559055 0.319897375177226
"329" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"330" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"331" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"332" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"333" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"334" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"335" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"336" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"337" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"338" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"339" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"340" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"341" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"342" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"343" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"344" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"345" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"346" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"347" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"348" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"349" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"350" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"351" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"352" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"353" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"354" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"355" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"356" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"357" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"358" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"359" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"360" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"361" 3.07982203814791 1.67357645719173 2.33387328750451 0.412409909515619
"362" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"363" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"364" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"365" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"366" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"367" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"368" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"369" 2.90325500083707 1.45610510802883 2.34207864439669 0.339725831071753
"370" 2.98316625635307 1.33242731859213 2.23173515854532 0.428738266996073
"371" 2.98316625635307 1.33242731859213 2.23173515854532 0.428738266996073
"372" 2.98316625635307 1.33242731859213 2.23173515854532 0.428738266996073
"373" 2.98316625635307 1.33242731859213 2.23173515854532 0.428738266996073
"374" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"375" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"376" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"377" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"378" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"379" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"380" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"381" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"382" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"383" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"384" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"385" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"386" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"387" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
"388" 2.81063543871033 1.12550884564766 2.18698734028072 0.404717465465117
